mark,bin_center,average_cpm
H3K27me3,-820,0.10638688173258087
H3K27me3,-810,0.10529136133082304
H3K27me3,-800,0.10428028650345338
H3K27me3,-790,0.1049828593848092
H3K27me3,-780,0.1062754128060272
H3K27me3,-770,0.10758259937225455
H3K27me3,-760,0.10894158606403151
H3K27me3,-750,0.10878170320150776
H3K27me3,-740,0.10826941054613992
H3K27me3,-730,0.10772559786566285
H3K27me3,-720,0.10859030144381747
H3K27me3,-710,0.10854526264909105
H3K27me3,-700,0.10908570345260603
H3K27me3,-690,0.10832120866290089
H3K27me3,-680,0.10875468600125603
H3K27me3,-670,0.1092906170747025
H3K27me3,-660,0.10979503163841928
H3K27me3,-650,0.11054038782172088
H3K27me3,-640,0.11007425524168328
H3K27me3,-630,0.10999657564344066
H3K27me3,-620,0.11046720640301397
H3K27me3,-610,0.11093221155053447
H3K27me3,-600,0.11242292554927918
H3K27me3,-590,0.11342724256120662
H3K27me3,-580,0.1137447541745144
H3K27me3,-570,0.1135510954174521
H3K27me3,-560,0.11377852944130648
H3K27me3,-550,0.11428857350910313
H3K27me3,-540,0.11474795467671135
H3K27me3,-530,0.11496187281858221
H3K27me3,-520,0.11503730885122494
H3K27me3,-510,0.11520394136848815
H3K27me3,-500,0.11591777350910334
H3K27me3,-490,0.11651901958568837
H3K27me3,-480,0.11677797740113094
H3K27me3,-470,0.11706283151286971
H3K27me3,-460,0.11712476283741462
H3K27me3,-450,0.11749181468926657
H3K27me3,-440,0.1181561054613944
H3K27me3,-430,0.11847136484620312
H3K27me3,-420,0.11882714990583904
H3K27me3,-410,0.11898590508474682
H3K27me3,-400,0.11808742862523633
H3K27me3,-390,0.11878324193345981
H3K27me3,-380,0.11927076258631675
H3K27me3,-370,0.11922684971751543
H3K27me3,-360,0.12007917401130061
H3K27me3,-350,0.12064213094789802
H3K27me3,-340,0.12061511136221091
H3K27me3,-330,0.12157664469554372
H3K27me3,-320,0.12237041795354789
H3K27me3,-310,0.12261023565599602
H3K27me3,-300,0.12318558317639777
H3K27me3,-290,0.12289959811676132
H3K27me3,-280,0.12340513860640406
H3K27me3,-270,0.12349295718769747
H3K27me3,-260,0.12439819347143859
H3K27me3,-250,0.12494088826114362
H3K27me3,-240,0.12515481456371738
H3K27me3,-230,0.12644737011927296
H3K27me3,-220,0.12721299058380506
H3K27me3,-210,0.12801577300690647
H3K27me3,-200,0.12889511726302674
H3K27me3,-190,0.12836030634023962
H3K27me3,-180,0.128821930445701
H3K27me3,-170,0.12915970207156435
H3K27me3,-160,0.12955265172630354
H3K27me3,-150,0.13131133822975546
H3K27me3,-140,0.1319204613935974
H3K27me3,-130,0.13228525900816143
H3K27me3,-120,0.13270635078468354
H3K27me3,-110,0.13289550558694324
H3K27me3,-100,0.13269058870056555
H3K27me3,-90,0.13249467269303297
H3K27me3,-80,0.13288311864406815
H3K27me3,-70,0.1327254921531707
H3K27me3,-60,0.1332861898305091
H3K27me3,-50,0.13313757940991888
H3K27me3,-40,0.13354516070307654
H3K27me3,-30,0.13350912843691207
H3K27me3,-20,0.13376583691148847
H3K27me3,-10,0.1343479349654746
H3K27me3,0,0.1350178605147525
H3K27me3,10,0.1357046731952292
H3K27me3,20,0.13671799849340854
H3K27me3,30,0.13768629089767737
H3K27me3,40,0.13877392291274288
H3K27me3,50,0.1378213958568737
H3K27me3,60,0.13727195040803475
H3K27me3,70,0.13720551261770225
H3K27me3,80,0.13535788688010078
H3K27me3,90,0.13474313408662875
H3K27me3,100,0.13443013458882624
H3K27me3,110,0.13344157112366653
H3K27me3,120,0.13320512831136283
H3K27me3,130,0.13256560715630972
H3K27me3,140,0.13186866453232987
H3K27me3,150,0.13218955015693723
H3K27me3,160,0.13233704607658603
H3K27me3,170,0.13311505298179596
H3K27me3,180,0.13339315580665478
H3K27me3,190,0.13309928989328373
H3K27me3,200,0.13194072467043413
H3K27me3,210,0.13134286365348427
H3K27me3,220,0.13067406930320194
H3K27me3,230,0.13114357677338428
H3K27me3,240,0.13142054701820574
H3K27me3,250,0.13099044482109296
H3K27me3,260,0.13115483276836226
H3K27me3,270,0.13087335040803583
H3K27me3,280,0.12967537940991924
H3K27me3,290,0.12854157790332824
H3K27me3,300,0.12724001318267522
H3K27me3,310,0.12567723728813676
H3K27me3,320,0.12454005373509233
H3K27me3,330,0.12463125586942994
H3K27me3,340,0.12392079974890262
H3K27me3,350,0.12397034023854499
H3K27me3,360,0.12389041029504179
H3K27me3,370,0.12329817350910319
H3K27me3,380,0.12307861732580093
H3K27me3,390,0.12316981694915347
H3K27me3,400,0.12326551864406887
H3K27me3,410,0.12239969340866402
H3K27me3,420,0.12341864507219234
H3K27me3,430,0.12177818104206012
H3K27me3,440,0.12094387156308978
H3K27me3,450,0.1199620762084131
H3K27me3,460,0.11930791751412537
H3K27me3,470,0.1191570473320788
H3K27me3,480,0.11965808123038378
H3K27me3,490,0.1191480359070947
H3K27me3,500,0.11862448010044044
H3K27me3,510,0.11786111173885812
H3K27me3,520,0.11702230634023927
H3K27me3,530,0.11683539861895917
H3K27me3,540,0.11651000991839434
H3K27me3,550,0.11646497539234248
H3K27me3,560,0.11631297539234217
H3K27me3,570,0.11555073057125055
H3K27me3,580,0.11498213822975588
H3K27me3,590,0.11418724369114959
H3K27me3,600,0.11384496220966786
H3K27me3,610,0.11483914613936044
H3K27me3,620,0.1157736523540501
H3K27me3,630,0.11546515856873907
H3K27me3,640,0.11613958480853778
H3K27me3,650,0.1157241225360964
H3K27me3,660,0.1142266484620221
H3K27me3,670,0.11201196522285095
H3K27me3,680,0.1116955840552425
H3K27me3,690,0.11035010684243662
H3K27me3,700,0.11016883565599618
H3K27me3,710,0.11073180012555053
H3K27me3,720,0.11038726290018909
H3K27me3,730,0.11022288323917219
H3K27me3,740,0.11096485825486585
H3K27me3,750,0.11070702699309559
H3K27me3,760,0.11086015404896507
H3K27me3,770,0.111510936848714
H3K27me3,780,0.11061807859384898
H3K27me3,790,0.11075318882611505
H3K27me3,800,0.11020937463904651
H3K27me3,810,0.10944036986817413
H3K27me3,820,0.1095811067168872
H3K27me3,830,0.10919378895166446
H3K27me3,840,0.10933903640929185
H3K27me3,850,0.10936267532956795
H3K27me3,860,0.10843267219083554
H3K27me3,870,0.10788547382297636
H3K27me3,880,0.10734503239171464
H3K27me3,890,0.10655351575643503
H3K27me3,900,0.10662219133710082
H3K27me3,910,0.10609301029504158
H3K27me3,920,0.10635760075329667
H3K27me3,930,0.10686313822975609
H3K27me3,940,0.10744861669805507
H3K27me3,950,0.10689466352793572
H3K27me3,960,0.10636435693659875
H3K27me3,970,0.10576650081607117
H3K27me3,980,0.10540732944130653
H3K27me3,990,0.10559535367231729
H3K27me3,1000,0.10600743829253069
H3K27me3,1010,0.10581378719397436
H3K27me3,1020,0.10467435907093627
H3K27me3,1030,0.10402470207156424
H3K27me3,1040,0.10397290269931055
H3K27me3,1050,0.1044559249215326
H3K27me3,1060,0.1044063859384818
H3K27me3,1070,0.10402244456999465
H3K27me3,1080,0.10323543239171419
H3K27me3,1090,0.10275353584431954
H3K27me3,1100,0.10149588562460847
H3K27me3,1110,0.1008529904582553
H3K27me3,1120,0.10029565386064093
H3K27me3,1130,0.1006987383553052
H3K27me3,1140,0.10141594676710664
H3K27me3,1150,0.10203182799748958
H3K27me3,1160,0.10214779472693132
H3K27me3,1170,0.10213540753295729
H3K27me3,1180,0.10107591726302678
H3K27me3,1190,0.10011213195229217
H3K27me3,1200,0.09956043314501037
H3K27me3,1210,0.0989636957940999
H3K27me3,1220,0.0985054518518525
H3K27me3,1230,0.09934088386691828
H3K27me3,1240,0.09995562787194062
H3K27me3,1250,0.10008960941619674
H3K27me3,1260,0.09994549265536794
H3K27me3,1270,0.09927219698681795
H3K27me3,1280,0.09958632768361629
H3K27me3,1290,0.09875877790332761
H3K27me3,1300,0.09949174839924782
H3K27me3,1310,0.1001436581293168
H3K27me3,1320,0.10063118342749632
H3K27me3,1330,0.09995675768989397
H3K27me3,1340,0.09911569566855047
H3K27me3,1350,0.09856399887005696
H3K27me3,1360,0.09828364231010744
H3K27me3,1370,0.09761484532328997
H3K27me3,1380,0.09765650295040852
H3K27me3,1390,0.09704513157564394
H3K27me3,1400,0.09570528487131261
H3K27me3,1410,0.09466831650973072
H3K27me3,1420,0.09428662636534915
H3K27me3,1430,0.09424834488386723
H3K27me3,1440,0.09440710131826789
H3K27me3,1450,0.09414926440678001
H3K27me3,1460,0.09436432077840615
H3K27me3,1470,0.0944892944130575
H3K27me3,1480,0.09421569566855023
H3K27me3,1490,0.09411098367859438
H3K27me3,1500,0.09418642184557494
H3K27me3,1510,0.09354915191462682
H3K27me3,1520,0.09323614325172677
H3K27me3,1530,0.09336449692404344
H3K27me3,1540,0.09237594689265594
H3K27me3,1550,0.09245926340238582
H3K27me3,1560,0.09215526440677989
H3K27me3,1570,0.0919886291274332
H3K27me3,1580,0.0917398040175774
H3K27me3,1590,0.09167112253609552
H3K27me3,1600,0.09059587043314553
H3K27me3,1610,0.09041684908976792
H3K27me3,1620,0.0905609645951038
H3K27me3,1630,0.0903177674827373
H3K27me3,1640,0.09079290634023886
H3K27me3,1650,0.09042135492780919
H3K27me3,1660,0.09020742536095443
H3K27me3,1670,0.09042360075329621
H3K27me3,1680,0.0896782425612058
H3K27me3,1690,0.0902749786566232
H3K27me3,1700,0.09054295417451395
H3K27me3,1710,0.09061275718769643
H3K27me3,1720,0.09053957137476477
H3K27me3,1730,0.09008807871939799
H3K27me3,1740,0.0895116096672949
H3K27me3,1750,0.08836317589453893
H3K27me3,1760,0.0884982849968619
H3K27me3,1770,0.08875273961079778
H3K27me3,1780,0.08796909843063438
H3K27me3,1790,0.08766284984306387
H3K27me3,1800,0.08733295693659789
H3K27me3,1810,0.08583210885122447
H3K27me3,1820,0.0855033411173892
H3K27me3,1830,0.08600774990583845
H3K27me3,1840,0.08580959259259255
H3K27me3,1850,0.08558553245448867
H3K27me3,1860,0.08544366315128712
H3K27me3,1870,0.08527702925298175
H3K27me3,1880,0.08500117903327067
H3K27me3,1890,0.08547632366603926
H3K27me3,1900,0.08591655404896428
H3K27me3,1910,0.08645473998744538
H3K27me3,1920,0.08625319686126827
H3K27me3,1930,0.08644911148775913
H3K27me3,1940,0.08649302059008179
H3K27me3,1950,0.0861012040175771
H3K27me3,1960,0.0857645509102325
H3K27me3,1970,0.08539412580037692
H3K27me3,1980,0.08506985938480871
H3K27me3,1990,0.08402838669177672
H3K27me3,2000,0.08372663779033246
H3K27me3,2010,0.08392930860012575
H3K27me3,2020,0.08347218480853769
H3K27me3,2030,0.083683853609542
H3K27me3,2040,0.08425694337727595
H3K27me3,2050,0.08350145699937246
H3K27me3,2060,0.08222128876333994
H3K27me3,2070,0.08218750734463288
H3K27me3,2080,0.0818666204645323
H3K27me3,2090,0.08145566440677975
H3K27me3,2100,0.08130253785310754
H3K27me3,2110,0.08073845486503459
H3K27me3,2120,0.08078686264908967
H3K27me3,2130,0.08053465762711874
H3K27me3,2140,0.08003249730069069
H3K27me3,2150,0.07986136070307616
H3K27me3,2160,0.07947404243565624
H3K27me3,2170,0.07899665348399243
H3K27me3,2180,0.07851926729441301
H3K27me3,2190,0.07860596133082226
H3K27me3,2200,0.07829746038920272
H3K27me3,2210,0.07826931198995613
H3K27me3,2220,0.07804187771500311
H3K27me3,2230,0.07896737853107348
H3K27me3,2240,0.07893698267419975
H3K27me3,2250,0.07929051964846211
H3K27me3,2260,0.07905858116760836
H3K27me3,2270,0.0787208046453232
H3K27me3,2280,0.07801710621468926
H3K27me3,2290,0.07699252429378516
H3K27me3,2300,0.07624040665411168
H3K27me3,2310,0.07638902824858745
H3K27me3,2320,0.07634399372253588
H3K27me3,2330,0.07644870106716876
H3K27me3,2340,0.07679660929064636
H3K27me3,2350,0.07703868047708687
H3K27me3,2360,0.07625166716886354
H3K27me3,2370,0.07590600929064639
H3K27me3,2380,0.07526648851224071
H3K27me3,2390,0.07467538317639641
H3K27me3,2400,0.07443893747645902
H3K27me3,2410,0.07453464105461378
H3K27me3,2420,0.07424866126804737
H3K27me3,2430,0.07365530043942219
H3K27me3,2440,0.07255978267419923
H3K27me3,2450,0.07264985298179488
H3K27me3,2460,0.07234585536723137
H3K27me3,2470,0.07342561255492742
H3K27me3,2480,0.07443330897677299
H3K27me3,2490,0.07402122372881337
H3K27me3,2500,0.07362377652228455
H3K27me3,2510,0.07353820338983018
H3K27me3,2520,0.07321619485247928
H3K27me3,2530,0.07364741657250438
H3K27me3,2540,0.07408427332077822
H3K27me3,2550,0.07421488022598827
H3K27me3,2560,0.07389286189579385
H3K27me3,2570,0.0731824126804768
H3K27me3,2580,0.0724865920903949
H3K27me3,2590,0.07203735354676649
H3K27me3,2600,0.07163089717514061
H3K27me3,2610,0.07147213848085299
H3K27me3,2620,0.07147213810420538
H3K27me3,2630,0.07085739171374703
H3K27me3,2640,0.07131451688637737
H3K27me3,2650,0.07208126202134277
H3K27me3,2660,0.07226479008160645
H3K27me3,2670,0.07233684921531658
H3K27me3,2680,0.07235486076584992
H3K27me3,2690,0.07211391073446281
H3K27me3,2700,0.0714541259259254
H3K27me3,2710,0.07061644632768299
H3K27me3,2720,0.07007262912743188
H3K27me3,2730,0.06984856497175092
H3K27me3,2740,0.069851942875078
H3K27me3,2750,0.07000506867545454
H3K27me3,2760,0.07063220527306906
H3K27me3,2770,0.06962000451977335
H3K27me3,2780,0.0695760924042681
H3K27me3,2790,0.06984744218455674
H3K27me3,2800,0.06983843276836109
H3K27me3,2810,0.07045431098556118
H3K27me3,2820,0.07087653032015032
H3K27me3,2830,0.07007037124921478
H3K27me3,2840,0.06926872291274264
H3K27me3,2850,0.06930925511613237
H3K27me3,2860,0.06895233948524733
H3K27me3,2870,0.0690942025109848
H3K27me3,2880,0.068847626993094
H3K27me3,2890,0.06860104908976705
H3K27me3,2900,0.06845468097928353
H3K27me3,2910,0.06789397300690451
H3K27me3,2920,0.06801894927809096
H3K27me3,2930,0.06818559108600061
H3K27me3,2940,0.06825651738857437
H3K27me3,2950,0.06756295216572428
H3K27me3,2960,0.06735578556183212
H3K27me3,2970,0.06730850018832324
H3K27me3,2980,0.06718577413684794
H3K27me3,2990,0.06724882448210838
H3K27me3,3000,0.06776674551161276
H3K27me3,3010,0.06710020288763267
H3K27me3,3020,0.06694257376020006
H3K27me3,3030,0.06646180401757602
H3K27me3,3040,0.06594500816070208
H3K4me1,-2950,0.04568405235404983
H3K4me1,-2940,0.0450242934086637
H3K4me1,-2930,0.044807007156309704
H3K4me1,-2920,0.04440403829253059
H3K4me1,-2910,0.0443408302573768
H3K4me1,-2900,0.04462527821720109
H3K4me1,-2890,0.045123060765851396
H3K4me1,-2880,0.04574726390458336
H3K4me1,-2870,0.04584866403013268
H3K4me1,-2860,0.04557738606403099
H3K4me1,-2850,0.0450190274952927
H3K4me1,-2840,0.045079598995606596
H3K4me1,-2830,0.04544306126804849
H3K4me1,-2820,0.04599088411801714
H3K4me1,-2810,0.046570316258632324
H3K4me1,-2800,0.047018052605148346
H3K4me1,-2790,0.046863978656623624
H3K4me1,-2780,0.047061512994351025
H3K4me1,-2770,0.047704151286880984
H3K4me1,-2760,0.0476106523540498
H3K4me1,-2750,0.047538226239799974
H3K4me1,-2740,0.04768308223477805
H3K4me1,-2730,0.04738414752040262
H3K4me1,-2720,0.04719978317639758
H3K4me1,-2710,0.04765937765222927
H3K4me1,-2700,0.04737361481481565
H3K4me1,-2690,0.04779106616447048
H3K4me1,-2680,0.047696252228500546
H3K4me1,-2670,0.04754744293785404
H3K4me1,-2660,0.04797279610797332
H3K4me1,-2650,0.04802284118016401
H3K4me1,-2640,0.04788588261142584
H3K4me1,-2630,0.04829806854990667
H3K4me1,-2620,0.04871551876961794
H3K4me1,-2610,0.048753709604520724
H3K4me1,-2600,0.049031573258004814
H3K4me1,-2590,0.049446389956058726
H3K4me1,-2580,0.04859963615819294
H3K4me1,-2570,0.04777658166980632
H3K4me1,-2560,0.04789378782172095
H3K4me1,-2550,0.04737888336472153
H3K4me1,-2540,0.04737098229755269
H3K4me1,-2530,0.0481084349027002
H3K4me1,-2520,0.04847058041431349
H3K4me1,-2510,0.04857856359071027
H3K4me1,-2500,0.04923173697426327
H3K4me1,-2490,0.0494608759573142
H3K4me1,-2480,0.04958202925298275
H3K4me1,-2470,0.0493871299435037
H3K4me1,-2460,0.04904210935342216
H3K4me1,-2450,0.04889461632140705
H3K4me1,-2440,0.04885906076585143
H3K4me1,-2430,0.0490631762711873
H3K4me1,-2420,0.04903157187696261
H3K4me1,-2410,0.04835996321406232
H3K4me1,-2400,0.048303337853108155
H3K4me1,-2390,0.04765279761456457
H3K4me1,-2380,0.04814662824858843
H3K4me1,-2370,0.04863782385436376
H3K4me1,-2360,0.049316021343378195
H3K4me1,-2350,0.05034845963590811
H3K4me1,-2340,0.050956858003767494
H3K4me1,-2330,0.05138484670433244
H3K4me1,-2320,0.05214732291274427
H3K4me1,-2310,0.052174976020088956
H3K4me1,-2300,0.05247522397991305
H3K4me1,-2290,0.05189843138732054
H3K4me1,-2280,0.05098319560577618
H3K4me1,-2270,0.05048409918393073
H3K4me1,-2260,0.05081200439422578
H3K4me1,-2250,0.051017437288136645
H3K4me1,-2240,0.05076986114249948
H3K4me1,-2230,0.05095949340866385
H3K4me1,-2220,0.0501496084118026
H3K4me1,-2210,0.05003108976773485
H3K4me1,-2200,0.05054862247332185
H3K4me1,-2190,0.050989781669806424
H3K4me1,-2180,0.05193530370370469
H3K4me1,-2170,0.05285975768989425
H3K4me1,-2160,0.05323638681732686
H3K4me1,-2150,0.05345498807281963
H3K4me1,-2140,0.05374206955430109
H3K4me1,-2130,0.05385795517890883
H3K4me1,-2120,0.054799527558067745
H3K4me1,-2110,0.054578291902072716
H3K4me1,-2100,0.05468627445072304
H3K4me1,-2090,0.05450981381042178
H3K4me1,-2080,0.05366832416823715
H3K4me1,-2070,0.05352215028248692
H3K4me1,-2060,0.05351556472065382
H3K4me1,-2050,0.05368017401130038
H3K4me1,-2040,0.053602480351539084
H3K4me1,-2030,0.05372758104206005
H3K4me1,-2020,0.054279355555556574
H3K4me1,-2010,0.05427408801004509
H3K4me1,-2000,0.05415688575015793
H3K4me1,-1990,0.05476792153170213
H3K4me1,-1980,0.055409243816699164
H3K4me1,-1970,0.05576480401757804
H3K4me1,-1960,0.056645798618959034
H3K4me1,-1950,0.05698028713120013
H3K4me1,-1940,0.056406123414941396
H3K4me1,-1930,0.05610982548650461
H3K4me1,-1920,0.05613879635907204
H3K4me1,-1910,0.05629155605775391
H3K4me1,-1900,0.05636003653484113
H3K4me1,-1890,0.05727921883239293
H3K4me1,-1880,0.05720810935342229
H3K4me1,-1870,0.057015843565600625
H3K4me1,-1860,0.05762687645951146
H3K4me1,-1850,0.057312141619586816
H3K4me1,-1840,0.0576374125549288
H3K4me1,-1830,0.05905569491525543
H3K4me1,-1820,0.059491584808538445
H3K4me1,-1810,0.05995117514124417
H3K4me1,-1800,0.06014739020715751
H3K4me1,-1790,0.06003940715630993
H3K4me1,-1780,0.05927429792843809
H3K4me1,-1770,0.058942442435657015
H3K4me1,-1760,0.058710674952920136
H3K4me1,-1750,0.05887791851851965
H3K4me1,-1740,0.05919660439422587
H3K4me1,-1730,0.059581133961080945
H3K4me1,-1720,0.05984582849968734
H3K4me1,-1710,0.05971940514752154
H3K4me1,-1700,0.060122374639047065
H3K4me1,-1690,0.06125094262398107
H3K4me1,-1680,0.06146296045197874
H3K4me1,-1670,0.06121538518518651
H3K4me1,-1660,0.060815055618331344
H3K4me1,-1650,0.060506902197113646
H3K4me1,-1640,0.060244844318896255
H3K4me1,-1630,0.061597282485876856
H3K4me1,-1620,0.062301817702449386
H3K4me1,-1610,0.06265869026993237
H3K4me1,-1600,0.06297738016321525
H3K4me1,-1590,0.06398215907093663
H3K4me1,-1580,0.06438644344005146
H3K4me1,-1570,0.06442068637790475
H3K4me1,-1560,0.0645734440677979
H3K4me1,-1550,0.06508702498430766
H3K4me1,-1540,0.06471303176396871
H3K4me1,-1530,0.0643390374136863
H3K4me1,-1520,0.0644009306967998
H3K4me1,-1510,0.06435220765850722
H3K4me1,-1500,0.06493031864406913
H3K4me1,-1490,0.06509229541745258
H3K4me1,-1480,0.06547682699309602
H3K4me1,-1470,0.06656457376020208
H3K4me1,-1460,0.06672391625863269
H3K4me1,-1450,0.06628670985561964
H3K4me1,-1440,0.06637362322661768
H3K4me1,-1430,0.06644868625235523
H3K4me1,-1420,0.066340699686128
H3K4me1,-1410,0.06712556421845707
H3K4me1,-1400,0.06750087470182155
H3K4me1,-1390,0.06783536446955551
H3K4me1,-1380,0.06778927319523027
H3K4me1,-1370,0.06913512856246197
H3K4me1,-1360,0.06982781242937963
H3K4me1,-1350,0.06977118644067914
H3K4me1,-1340,0.06972377664783529
H3K4me1,-1330,0.06858335919648573
H3K4me1,-1320,0.06795520389202876
H3K4me1,-1310,0.06818038970496036
H3K4me1,-1300,0.06802631851851966
H3K4me1,-1290,0.06834500225988813
H3K4me1,-1280,0.06821067884494773
H3K4me1,-1270,0.06865183678593967
H3K4me1,-1260,0.06893101644695636
H3K4me1,-1250,0.07017152178280084
H3K4me1,-1240,0.07144231211550639
H3K4me1,-1230,0.07241285511613381
H3K4me1,-1220,0.07235359422473416
H3K4me1,-1210,0.0726801845574397
H3K4me1,-1200,0.07221927545511712
H3K4me1,-1190,0.07248791902071643
H3K4me1,-1180,0.0726024882611433
H3K4me1,-1170,0.07329385285624695
H3K4me1,-1160,0.07339656924042766
H3K4me1,-1150,0.07291327457627211
H3K4me1,-1140,0.07328859058380494
H3K4me1,-1130,0.07343344482109312
H3K4me1,-1120,0.07422093785310808
H3K4me1,-1110,0.07413007432517332
H3K4me1,-1100,0.07498472931575707
H3K4me1,-1090,0.07517041556811116
H3K4me1,-1080,0.0750584804770879
H3K4me1,-1070,0.07621470420590143
H3K4me1,-1060,0.07702195392341575
H3K4me1,-1050,0.07805570747018266
H3K4me1,-1040,0.07828484532329008
H3K4me1,-1030,0.07840995028248651
H3K4me1,-1020,0.07845735706214728
H3K4me1,-1010,0.0780899482736979
H3K4me1,-1000,0.0782927466415574
H3K4me1,-990,0.0780978504708104
H3K4me1,-980,0.0780438580037671
H3K4me1,-970,0.07878262824858824
H3K4me1,-960,0.07842443804143179
H3K4me1,-950,0.07905391136221039
H3K4me1,-940,0.07988354639045873
H3K4me1,-930,0.08075137740113046
H3K4me1,-920,0.08153755040803576
H3K4me1,-910,0.08285311952291315
H3K4me1,-900,0.08329164080351556
H3K4me1,-890,0.0825146770872571
H3K4me1,-880,0.08222101443816734
H3K4me1,-870,0.08217229089767755
H3K4me1,-860,0.08248965900816085
H3K4me1,-850,0.08311386151914653
H3K4me1,-840,0.08427271952291297
H3K4me1,-830,0.08519321996233553
H3K4me1,-820,0.08516688549905836
H3K4me1,-810,0.08553561079723823
H3K4me1,-800,0.085812157815443
H3K4me1,-790,0.08635076007532959
H3K4me1,-780,0.0863349596986818
H3K4me1,-770,0.08716064720652857
H3K4me1,-760,0.08692492554927797
H3K4me1,-750,0.0874911827997488
H3K4me1,-740,0.08762945561833041
H3K4me1,-730,0.08786649943502813
H3K4me1,-720,0.08825103038292507
H3K4me1,-710,0.08815226126804764
H3K4me1,-700,0.08852494237288128
H3K4me1,-690,0.08869481971123626
H3K4me1,-680,0.08965482862523508
H3K4me1,-670,0.09067673333333282
H3K4me1,-660,0.09179081657250428
H3K4me1,-650,0.09255724155681086
H3K4me1,-640,0.09333025549278039
H3K4me1,-630,0.0944877983678587
H3K4me1,-620,0.09584023452605077
H3K4me1,-610,0.09643151412429306
H3K4me1,-600,0.09626558518518459
H3K4me1,-590,0.09666460213433746
H3K4me1,-580,0.09665011902071495
H3K4me1,-570,0.09771547897049515
H3K4me1,-560,0.09803679585687307
H3K4me1,-550,0.09897046779660985
H3K4me1,-540,0.09996603327055825
H3K4me1,-530,0.09981591060891319
H3K4me1,-520,0.10107221556810973
H3K4me1,-510,0.10191107344632715
H3K4me1,-500,0.10274465888261089
H3K4me1,-490,0.10364277288135482
H3K4me1,-480,0.10553776873822913
H3K4me1,-470,0.10648461042058885
H3K4me1,-460,0.10738404431889424
H3K4me1,-450,0.10791343050847373
H3K4me1,-440,0.10736034325172578
H3K4me1,-430,0.10805038694287412
H3K4me1,-420,0.10834800213433668
H3K4me1,-410,0.10961484645323176
H3K4me1,-400,0.11080004218455641
H3K4me1,-390,0.11102786390458155
H3K4me1,-380,0.1113149468926542
H3K4me1,-370,0.11266475304456906
H3K4me1,-360,0.11389735417451247
H3K4me1,-350,0.11538280138104091
H3K4me1,-340,0.11691433370997997
H3K4me1,-330,0.1182140989328294
H3K4me1,-320,0.11992210018832239
H3K4me1,-310,0.1208755236660374
H3K4me1,-300,0.12207389190207035
H3K4me1,-290,0.12249792504707976
H3K4me1,-280,0.12333546114249698
H3K4me1,-270,0.12486962812303694
H3K4me1,-260,0.12650256836158064
H3K4me1,-250,0.12785106064029947
H3K4me1,-240,0.12951560163213893
H3K4me1,-230,0.13055726026365141
H3K4me1,-220,0.13158706114249719
H3K4me1,-210,0.13247595781544136
H3K4me1,-200,0.13549557325800263
H3K4me1,-190,0.13731550269930853
H3K4me1,-180,0.1375709784055233
H3K4me1,-170,0.1380187210295032
H3K4me1,-160,0.13847962925298085
H3K4me1,-150,0.1393250739485248
H3K4me1,-140,0.1409408873822972
H3K4me1,-130,0.14300707570621465
H3K4me1,-120,0.14389333822975484
H3K4me1,-110,0.14427128311362203
H3K4me1,-100,0.1456882513496544
H3K4me1,-90,0.14700250408035165
H3K4me1,-80,0.14858539723791647
H3K4me1,-70,0.15093208863779106
H3K4me1,-60,0.151133573509103
H3K4me1,-50,0.15165110521029587
H3K4me1,-40,0.1524715246704336
H3K4me1,-30,0.15205274839924707
H3K4me1,-20,0.15260188989328358
H3K4me1,-10,0.15393721054614
H3K4me1,0,0.15523829353421215
H3K4me1,10,0.15545952705587018
H3K4me1,20,0.15524356371625944
H3K4me1,30,0.15530413797865802
H3K4me1,40,0.15587698342749587
H3K4me1,50,0.15541475655995082
H3K4me1,60,0.15647748160703148
H3K4me1,70,0.15584010834902726
H3K4me1,80,0.1539543334588832
H3K4me1,90,0.1530417330822357
H3K4me1,100,0.15302724632768497
H3K4me1,110,0.15135743402385501
H3K4me1,120,0.15116780703076033
H3K4me1,130,0.1510374318895167
H3K4me1,140,0.14932680338983095
H3K4me1,150,0.14766357940991853
H3K4me1,160,0.1476820165725053
H3K4me1,170,0.14712365800376664
H3K4me1,180,0.14618076949152553
H3K4me1,190,0.14546043339610784
H3K4me1,200,0.14376033571876928
H3K4me1,210,0.14368922435655956
H3K4me1,220,0.14326914161958487
H3K4me1,230,0.14154797463904564
H3K4me1,240,0.14078022937853066
H3K4me1,250,0.13925527633396062
H3K4me1,260,0.13747221355932124
H3K4me1,270,0.1361645502824856
H3K4me1,280,0.13543367796610103
H3K4me1,290,0.13292370357815336
H3K4me1,300,0.13239036446955307
H3K4me1,310,0.1308904316384168
H3K4me1,320,0.12973684331449967
H3K4me1,330,0.12876892843691018
H3K4me1,340,0.12801830458254687
H3K4me1,350,0.12657236497174976
H3K4me1,360,0.1248103738857488
H3K4me1,370,0.12228986076584952
H3K4me1,380,0.12035272165724906
H3K4me1,390,0.11807188248587461
H3K4me1,400,0.1179836493408654
H3K4me1,410,0.11776767984934013
H3K4me1,420,0.11745689177652086
H3K4me1,430,0.11722907407407279
H3K4me1,440,0.11656009353421065
H3K4me1,450,0.11507596647834152
H3K4me1,460,0.11386574726930178
H3K4me1,470,0.11245404996861146
H3K4me1,480,0.1107315642184549
H3K4me1,490,0.1090314701820461
H3K4me1,500,0.10844150244820992
H3K4me1,510,0.1079687441305704
