run,status,context,lpmd
SRR3088422,R882,cpg_shore,0.09616897
SRR3088422,R882,cpg_shelf,0.14328063
SRR3088422,R882,promoter,0.019503485
SRR3088422,R882,methylation_canyon,0.025109567
SRR3088422,R882,exon,0.11139404
SRR3088422,R882,genebody,0.11612628
SRR3088422,R882,sine,0.1179069
SRR3088422,R882,line,0.11838547
SRR3088422,R882,ltr,0.10310736
SRR3088422,R882,bivalent_domain,0.044100832
SRR3088422,R882,bivalent_promoter,0.032500707
SRR3088422,R882,nonbivalent_promoter,0.012965901
SRR3088422,R882,bivalent_promoter_bivslop1000,0.0320901
SRR3088422,R882,nonbivalent_promoter_bivslop1000,0.012941354
SRR3088426,R882,cgi,0.024512218
SRR3088426,R882,cpg_shore,0.09382922
SRR3088426,R882,cpg_shelf,0.14398618
SRR3088426,R882,promoter,0.018867703
SRR3088426,R882,methylation_canyon,0.025432553
SRR3088426,R882,exon,0.11207805
SRR3088426,R882,genebody,0.11761968
SRR3088426,R882,sine,0.12313108
SRR3088426,R882,line,0.11901098
SRR3088426,R882,ltr,0.10599833
SRR3088426,R882,bivalent_domain,0.042461246
SRR3088426,R882,bivalent_promoter,0.031158997
SRR3088426,R882,nonbivalent_promoter,0.01263168
SRR3088426,R882,bivalent_promoter_bivslop1000,0.030803557
SRR3088426,R882,nonbivalent_promoter_bivslop1000,0.012624478
SRR3088433,WT,cgi,0.02712971
SRR3088433,WT,cpg_shore,0.08321994
SRR3088433,WT,cpg_shelf,0.110155866
SRR3088433,WT,promoter,0.020291055
SRR3088433,WT,methylation_canyon,0.028786985
SRR3088433,WT,exon,0.07915052
SRR3088433,WT,genebody,0.089439705
SRR3088433,WT,sine,0.10084332
SRR3088433,WT,line,0.094111145
SRR3088433,WT,ltr,0.09368731
SRR3088433,WT,bivalent_domain,0.05329991
SRR3088433,WT,bivalent_promoter,0.037661046
SRR3088433,WT,nonbivalent_promoter,0.0114060985
SRR3088433,WT,bivalent_promoter_bivslop1000,0.037013657
SRR3088433,WT,nonbivalent_promoter_bivslop1000,0.011345133
SRR3088436,WT,cgi,0.033361617
SRR3088436,WT,cpg_shore,0.087859355
SRR3088436,WT,cpg_shelf,0.10973798
SRR3088436,WT,promoter,0.025422335
SRR3088436,WT,methylation_canyon,0.040716115
SRR3088436,WT,exon,0.07952535
SRR3088436,WT,genebody,0.08912738
SRR3088436,WT,sine,0.09865806
SRR3088436,WT,line,0.09722699
SRR3088436,WT,ltr,0.09095131
SRR3088436,WT,bivalent_domain,0.07291533
SRR3088436,WT,bivalent_promoter,0.052156553
SRR3088436,WT,nonbivalent_promoter,0.012135297
SRR3088436,WT,bivalent_promoter_bivslop1000,0.051073167
SRR3088436,WT,nonbivalent_promoter_bivslop1000,0.01198014
SRR3088438,WT,cgi,0.031867385
SRR3088438,WT,cpg_shore,0.08834225
SRR3088438,WT,cpg_shelf,0.116522565
SRR3088438,WT,promoter,0.02463905
SRR3088438,WT,methylation_canyon,0.03228461
SRR3088438,WT,exon,0.0913694
SRR3088438,WT,genebody,0.09812403
SRR3088438,WT,sine,0.104822494
SRR3088438,WT,line,0.104676954
SRR3088438,WT,ltr,0.09897666
SRR3088438,WT,bivalent_domain,0.062499147
SRR3088438,WT,bivalent_promoter,0.047019914
SRR3088438,WT,nonbivalent_promoter,0.013431339
SRR3088438,WT,bivalent_promoter_bivslop1000,0.04621456
SRR3088438,WT,nonbivalent_promoter_bivslop1000,0.01325859
SRR3088441,WT,cgi,0.038816124
SRR3088441,WT,cpg_shore,0.08987275
SRR3088441,WT,cpg_shelf,0.12029145
SRR3088441,WT,promoter,0.030813681
SRR3088441,WT,methylation_canyon,0.04750598
SRR3088441,WT,exon,0.089561455
SRR3088441,WT,genebody,0.09700166
SRR3088441,WT,sine,0.09933154
SRR3088441,WT,line,0.10089747
SRR3088441,WT,ltr,0.0960584
SRR3088441,WT,bivalent_domain,0.08848649
SRR3088441,WT,bivalent_promoter,0.06707844
SRR3088441,WT,nonbivalent_promoter,0.013206439
SRR3088441,WT,bivalent_promoter_bivslop1000,0.06580878
SRR3088441,WT,nonbivalent_promoter_bivslop1000,0.0128207095
SRR3088443,INS,cgi,0.037800636
SRR3088443,INS,cpg_shore,0.09451263
SRR3088443,INS,cpg_shelf,0.11702139
SRR3088443,INS,promoter,0.028993605
SRR3088443,INS,methylation_canyon,0.04233843
SRR3088443,INS,exon,0.0898879
SRR3088443,INS,genebody,0.09852987
SRR3088443,INS,sine,0.10948638
SRR3088443,INS,line,0.100348905
SRR3088443,INS,ltr,0.10447199
SRR3088443,INS,bivalent_domain,0.08389116
SRR3088443,INS,bivalent_promoter,0.060958486
SRR3088443,INS,nonbivalent_promoter,0.013586718
SRR3088443,INS,bivalent_promoter_bivslop1000,0.05966053
SRR3088443,INS,nonbivalent_promoter_bivslop1000,0.013404922
SRR3088447,INS,cgi,0.055585004
SRR3088447,INS,cpg_shore,0.10999079
SRR3088447,INS,cpg_shelf,0.13152327
SRR3088447,INS,promoter,0.0451783
SRR3088447,INS,methylation_canyon,0.07007763
SRR3088447,INS,exon,0.10077312
SRR3088447,INS,genebody,0.109617956
SRR3088447,INS,sine,0.11012839
SRR3088447,INS,line,0.11636104
SRR3088447,INS,ltr,0.10653123
SRR3088447,INS,bivalent_domain,0.13291495
SRR3088447,INS,bivalent_promoter,0.10132806
SRR3088447,INS,nonbivalent_promoter,0.018843094
SRR3088447,INS,bivalent_promoter_bivslop1000,0.098921776
SRR3088447,INS,nonbivalent_promoter_bivslop1000,0.01846971
SRR3088563,INS,cgi,0.050727494
SRR3088563,INS,cpg_shore,0.10429284
SRR3088563,INS,cpg_shelf,0.11566475
SRR3088563,INS,promoter,0.04045171
SRR3088563,INS,methylation_canyon,0.058468558
SRR3088563,INS,exon,0.08886004
SRR3088563,INS,genebody,0.097054794
SRR3088563,INS,sine,0.10044114
SRR3088563,INS,line,0.10045809
SRR3088563,INS,ltr,0.10510179
SRR3088563,INS,bivalent_domain,0.11239841
SRR3088563,INS,bivalent_promoter,0.08563624
SRR3088563,INS,nonbivalent_promoter,0.018921886
SRR3088563,INS,bivalent_promoter_bivslop1000,0.08383257
SRR3088563,INS,nonbivalent_promoter_bivslop1000,0.018543134
SRR3088567,INS,cgi,0.07375709
SRR3088567,INS,cpg_shore,0.116653845
SRR3088567,INS,cpg_shelf,0.12539525
SRR3088567,INS,promoter,0.061471652
SRR3088567,INS,methylation_canyon,0.08793238
SRR3088567,INS,exon,0.098765545
SRR3088567,INS,genebody,0.10733914
SRR3088567,INS,sine,0.111708336
SRR3088567,INS,line,0.111756034
SRR3088567,INS,ltr,0.11413604
SRR3088567,INS,bivalent_domain,0.16912828
SRR3088567,INS,bivalent_promoter,0.13540214
SRR3088567,INS,nonbivalent_promoter,0.026782261
SRR3088567,INS,bivalent_promoter_bivslop1000,0.13250929
SRR3088567,INS,nonbivalent_promoter_bivslop1000,0.025967212
SRR3088572,WT,cgi,0.039466992
SRR3088572,WT,cpg_shore,0.09964522
SRR3088572,WT,cpg_shelf,0.13385382
SRR3088572,WT,promoter,0.030666305
SRR3088572,WT,methylation_canyon,0.052179486
SRR3088572,WT,exon,0.0984508
SRR3088572,WT,genebody,0.10641785
SRR3088572,WT,sine,0.116324514
SRR3088572,WT,line,0.10913299
SRR3088572,WT,ltr,0.1064964
SRR3088572,WT,bivalent_domain,0.090826556
SRR3088572,WT,bivalent_promoter,0.065555945
SRR3088572,WT,nonbivalent_promoter,0.013782203
SRR3088572,WT,bivalent_promoter_bivslop1000,0.06407581
SRR3088572,WT,nonbivalent_promoter_bivslop1000,0.013641982
SRR3088575,WT,cgi,0.039126392
SRR3088575,WT,cpg_shore,0.10362608
SRR3088575,WT,cpg_shelf,0.14069979
SRR3088575,WT,promoter,0.030724889
SRR3088575,WT,methylation_canyon,0.05233365
SRR3088575,WT,exon,0.10536813
SRR3088575,WT,genebody,0.11326367
SRR3088575,WT,sine,0.12221285
SRR3088575,WT,line,0.11745043
SRR3088575,WT,ltr,0.10945198
SRR3088575,WT,bivalent_domain,0.090680465
SRR3088575,WT,bivalent_promoter,0.064826965
SRR3088575,WT,nonbivalent_promoter,0.014517926
SRR3088575,WT,bivalent_promoter_bivslop1000,0.06336176
SRR3088575,WT,nonbivalent_promoter_bivslop1000,0.014398734
SRR3088583,WT,cgi,0.038329452
SRR3088583,WT,cpg_shore,0.10608749
SRR3088583,WT,cpg_shelf,0.14255121
SRR3088583,WT,promoter,0.02966204
SRR3088583,WT,methylation_canyon,0.048516795
SRR3088583,WT,exon,0.107001476
SRR3088583,WT,genebody,0.115340725
SRR3088583,WT,sine,0.12320402
SRR3088583,WT,line,0.12050131
SRR3088583,WT,ltr,0.11400418
SRR3088583,WT,bivalent_domain,0.08614918
SRR3088583,WT,bivalent_promoter,0.062126715
SRR3088583,WT,nonbivalent_promoter,0.014029726
SRR3088583,WT,bivalent_promoter_bivslop1000,0.06075018
SRR3088583,WT,nonbivalent_promoter_bivslop1000,0.013897221
SRR3088587,WT,cgi,0.04467864
SRR3088587,WT,cpg_shore,0.10364312
SRR3088587,WT,cpg_shelf,0.13359077
SRR3088587,WT,promoter,0.035388123
SRR3088587,WT,methylation_canyon,0.057782274
SRR3088587,WT,exon,0.09877299
SRR3088587,WT,genebody,0.10615592
SRR3088587,WT,sine,0.108067505
SRR3088587,WT,line,0.11336072
SRR3088587,WT,ltr,0.10521606
SRR3088587,WT,bivalent_domain,0.10364013
SRR3088587,WT,bivalent_promoter,0.07653708
SRR3088587,WT,nonbivalent_promoter,0.015371331
SRR3088587,WT,bivalent_promoter_bivslop1000,0.07484074
SRR3088587,WT,nonbivalent_promoter_bivslop1000,0.015154561
SRR3088592,NBM,cgi,0.023596318
SRR3088592,NBM,cpg_shore,0.078361824
SRR3088592,NBM,cpg_shelf,0.1032886
SRR3088592,NBM,promoter,0.01788402
SRR3088592,NBM,methylation_canyon,0.020638907
SRR3088592,NBM,exon,0.07664988
SRR3088592,NBM,genebody,0.08553295
SRR3088592,NBM,sine,0.0956586
SRR3088592,NBM,line,0.092156075
SRR3088592,NBM,ltr,0.092865705
SRR3088592,NBM,bivalent_domain,0.037949074
SRR3088592,NBM,bivalent_promoter,0.028227113
SRR3088592,NBM,nonbivalent_promoter,0.01264857
SRR3088592,NBM,bivalent_promoter_bivslop1000,0.02783566
SRR3088592,NBM,nonbivalent_promoter_bivslop1000,0.012619318
SRR3088593,NBM,cgi,0.021985898
SRR3088593,NBM,cpg_shore,0.07645975
SRR3088593,NBM,cpg_shelf,0.10218572
SRR3088593,NBM,promoter,0.016622428
SRR3088593,NBM,methylation_canyon,0.019114658
SRR3088593,NBM,exon,0.074872546
SRR3088593,NBM,genebody,0.08369288
SRR3088593,NBM,sine,0.09479453
SRR3088593,NBM,line,0.08930476
SRR3088593,NBM,ltr,0.09367454
SRR3088593,NBM,bivalent_domain,0.035342284
SRR3088593,NBM,bivalent_promoter,0.026017576
SRR3088593,NBM,nonbivalent_promoter,0.011761032
SRR3088593,NBM,bivalent_promoter_bivslop1000,0.025702568
SRR3088593,NBM,nonbivalent_promoter_bivslop1000,0.011748528
SRR3088594,NBM,cgi,0.02236062
SRR3088594,NBM,cpg_shore,0.08287592
SRR3088594,NBM,cpg_shelf,0.10659837
SRR3088594,NBM,promoter,0.017157676
SRR3088594,NBM,methylation_canyon,0.020175835
SRR3088594,NBM,exon,0.08146901
SRR3088594,NBM,genebody,0.08889592
SRR3088594,NBM,sine,0.09466856
SRR3088594,NBM,line,0.094581746
SRR3088594,NBM,ltr,0.092844784
SRR3088594,NBM,bivalent_domain,0.037769027
SRR3088594,NBM,bivalent_promoter,0.02740739
SRR3088594,NBM,nonbivalent_promoter,0.011969919
SRR3088594,NBM,bivalent_promoter_bivslop1000,0.027058141
SRR3088594,NBM,nonbivalent_promoter_bivslop1000,0.011957194
SRR3088595,NBM,cgi,0.022886937
SRR3088595,NBM,cpg_shore,0.07630857
SRR3088595,NBM,cpg_shelf,0.101988055
SRR3088595,NBM,promoter,0.016969256
SRR3088595,NBM,methylation_canyon,0.020017073
SRR3088595,NBM,exon,0.07481824
SRR3088595,NBM,genebody,0.0835735
SRR3088595,NBM,sine,0.09195441
SRR3088595,NBM,line,0.09381397
SRR3088595,NBM,ltr,0.08925075
SRR3088595,NBM,bivalent_domain,0.038473662
SRR3088595,NBM,bivalent_promoter,0.02774872
SRR3088595,NBM,nonbivalent_promoter,0.011408273
SRR3088595,NBM,bivalent_promoter_bivslop1000,0.02736887
SRR3088595,NBM,nonbivalent_promoter_bivslop1000,0.011368323
SRR3088596,NBM,cgi,0.024430247
SRR3088596,NBM,cpg_shore,0.08370924
SRR3088596,NBM,cpg_shelf,0.103869215
SRR3088596,NBM,promoter,0.018972678
SRR3088596,NBM,methylation_canyon,0.021888183
SRR3088596,NBM,exon,0.078971565
SRR3088596,NBM,genebody,0.08668423
SRR3088596,NBM,sine,0.09081197
SRR3088596,NBM,line,0.09436049
SRR3088596,NBM,ltr,0.090532176
SRR3088596,NBM,bivalent_domain,0.040677473
SRR3088596,NBM,bivalent_promoter,0.030269427
SRR3088596,NBM,nonbivalent_promoter,0.01332197
SRR3088596,NBM,bivalent_promoter_bivslop1000,0.02985266
SRR3088596,NBM,nonbivalent_promoter_bivslop1000,0.013300215
SRR3088597,NBM,cgi,0.023964308
SRR3088597,NBM,cpg_shore,0.08620504
SRR3088597,NBM,cpg_shelf,0.10938645
SRR3088597,NBM,promoter,0.018585002
SRR3088597,NBM,methylation_canyon,0.021840192
SRR3088597,NBM,exon,0.08400237
SRR3088597,NBM,genebody,0.091184326
SRR3088597,NBM,sine,0.09543866
SRR3088597,NBM,line,0.09745935
SRR3088597,NBM,ltr,0.092413075
SRR3088597,NBM,bivalent_domain,0.039811265
SRR3088597,NBM,bivalent_promoter,0.02915288
SRR3088597,NBM,nonbivalent_promoter,0.01331185
SRR3088597,NBM,bivalent_promoter_bivslop1000,0.028838461
SRR3088597,NBM,nonbivalent_promoter_bivslop1000,0.013267172
SRR3088598,NBM,cgi,0.023493478
SRR3088598,NBM,cpg_shore,0.08036994
SRR3088598,NBM,cpg_shelf,0.101315215
SRR3088598,NBM,promoter,0.017873164
SRR3088598,NBM,methylation_canyon,0.021974504
SRR3088598,NBM,exon,0.07751684
SRR3088598,NBM,genebody,0.08451897
SRR3088598,NBM,sine,0.090312794
SRR3088598,NBM,line,0.088436924
SRR3088598,NBM,ltr,0.08809874
SRR3088598,NBM,bivalent_domain,0.03956874
SRR3088598,NBM,bivalent_promoter,0.02884041
SRR3088598,NBM,nonbivalent_promoter,0.012391445
SRR3088598,NBM,bivalent_promoter_bivslop1000,0.028449303
SRR3088598,NBM,nonbivalent_promoter_bivslop1000,0.01235608
SRR3088599,NBM,cgi,0.025827717
SRR3088599,NBM,cpg_shore,0.08658434
SRR3088599,NBM,cpg_shelf,0.107975364
SRR3088599,NBM,promoter,0.020033829
SRR3088599,NBM,methylation_canyon,0.024190271
SRR3088599,NBM,exon,0.08254352
SRR3088599,NBM,genebody,0.090701595
SRR3088599,NBM,sine,0.09615436
SRR3088599,NBM,line,0.09672243
SRR3088599,NBM,ltr,0.092286326
SRR3088599,NBM,bivalent_domain,0.043980263
SRR3088599,NBM,bivalent_promoter,0.03247297
SRR3088599,NBM,nonbivalent_promoter,0.013760493
SRR3088599,NBM,bivalent_promoter_bivslop1000,0.032082148
SRR3088599,NBM,nonbivalent_promoter_bivslop1000,0.013700672
SRR3088600,NBM,cgi,0.04450344
SRR3088600,NBM,cpg_shore,0.1005498
SRR3088600,NBM,cpg_shelf,0.12824018
SRR3088600,NBM,promoter,0.03655351
SRR3088600,NBM,methylation_canyon,0.051138822
SRR3088600,NBM,exon,0.09966564
SRR3088600,NBM,genebody,0.10849548
SRR3088600,NBM,sine,0.11599248
SRR3088600,NBM,line,0.114588134
SRR3088600,NBM,ltr,0.11133523
SRR3088600,NBM,bivalent_domain,0.09104628
SRR3088600,NBM,bivalent_promoter,0.07263023
SRR3088600,NBM,nonbivalent_promoter,0.019304916
SRR3088600,NBM,bivalent_promoter_bivslop1000,0.07142779
SRR3088600,NBM,nonbivalent_promoter_bivslop1000,0.018824467
SRR3088601,NBM,cgi,0.02475121
SRR3088601,NBM,cpg_shore,0.09499429
SRR3088601,NBM,cpg_shelf,0.13082989
SRR3088601,NBM,promoter,0.019262366
SRR3088601,NBM,methylation_canyon,0.021539884
SRR3088601,NBM,exon,0.10400156
SRR3088601,NBM,genebody,0.1133528
SRR3088601,NBM,sine,0.12977622
SRR3088601,NBM,line,0.11620102
SRR3088601,NBM,ltr,0.12142244
SRR3088601,NBM,bivalent_domain,0.038982585
SRR3088601,NBM,bivalent_promoter,0.028759902
SRR3088601,NBM,nonbivalent_promoter,0.014391055
SRR3088601,NBM,bivalent_promoter_bivslop1000,0.028467216
SRR3088601,NBM,nonbivalent_promoter_bivslop1000,0.014395052
SRR3088602,NBM,cgi,0.029313311
SRR3088602,NBM,cpg_shore,0.09017409
SRR3088602,NBM,cpg_shelf,0.11246043
SRR3088602,NBM,promoter,0.02259092
SRR3088602,NBM,methylation_canyon,0.029346535
SRR3088602,NBM,exon,0.0862518
SRR3088602,NBM,genebody,0.09426173
SRR3088602,NBM,sine,0.09911113
SRR3088602,NBM,line,0.098029405
SRR3088602,NBM,ltr,0.096262924
SRR3088602,NBM,bivalent_domain,0.05345437
SRR3088602,NBM,bivalent_promoter,0.03955291
SRR3088602,NBM,nonbivalent_promoter,0.014168911
SRR3088602,NBM,bivalent_promoter_bivslop1000,0.038979612
SRR3088602,NBM,nonbivalent_promoter_bivslop1000,0.014054068
SRR3088603,NBM,cgi,0.02884708
SRR3088603,NBM,cpg_shore,0.09843871
SRR3088603,NBM,cpg_shelf,0.13496697
SRR3088603,NBM,promoter,0.02255985
SRR3088603,NBM,methylation_canyon,0.027246904
SRR3088603,NBM,exon,0.10546804
SRR3088603,NBM,genebody,0.113433376
SRR3088603,NBM,sine,0.123274155
SRR3088603,NBM,line,0.117681935
SRR3088603,NBM,ltr,0.11487612
SRR3088603,NBM,bivalent_domain,0.049878325
SRR3088603,NBM,bivalent_promoter,0.03702441
SRR3088603,NBM,nonbivalent_promoter,0.015275576
SRR3088603,NBM,bivalent_promoter_bivslop1000,0.036596604
SRR3088603,NBM,nonbivalent_promoter_bivslop1000,0.0151803
SRR3088604,NBM,cgi,0.02542993
SRR3088604,NBM,cpg_shore,0.08936062
SRR3088604,NBM,cpg_shelf,0.11612047
SRR3088604,NBM,promoter,0.019771814
SRR3088604,NBM,methylation_canyon,0.023686932
SRR3088604,NBM,exon,0.09005279
SRR3088604,NBM,genebody,0.09784217
SRR3088604,NBM,sine,0.10392534
SRR3088604,NBM,line,0.10252534
SRR3088604,NBM,ltr,0.10257671
SRR3088604,NBM,bivalent_domain,0.042941973
SRR3088604,NBM,bivalent_promoter,0.03181377
SRR3088604,NBM,nonbivalent_promoter,0.013778239
SRR3088604,NBM,bivalent_promoter_bivslop1000,0.03143269
SRR3088604,NBM,nonbivalent_promoter_bivslop1000,0.013718234
SRR3088605,NBM,cgi,0.024050597
SRR3088605,NBM,cpg_shore,0.08521237
SRR3088605,NBM,cpg_shelf,0.11058917
SRR3088605,NBM,promoter,0.01835455
SRR3088605,NBM,methylation_canyon,0.02167628
SRR3088605,NBM,exon,0.085047595
SRR3088605,NBM,genebody,0.09364115
SRR3088605,NBM,sine,0.102483794
SRR3088605,NBM,line,0.09934967
SRR3088605,NBM,ltr,0.09532046
SRR3088605,NBM,bivalent_domain,0.040732972
SRR3088605,NBM,bivalent_promoter,0.029722137
SRR3088605,NBM,nonbivalent_promoter,0.012569192
SRR3088605,NBM,bivalent_promoter_bivslop1000,0.029349914
SRR3088605,NBM,nonbivalent_promoter_bivslop1000,0.012542541
