status,distance_bin,beta
WT,"(-450.0, -420.0]",0.13452182409496882
WT,"(-420.0, -390.0]",0.1757995047333907
WT,"(-390.0, -360.0]",0.19258822989037486
WT,"(-360.0, -330.0]",0.2550655515507314
WT,"(-330.0, -300.0]",0.22931933102578483
WT,"(-300.0, -270.0]",0.2853503707440797
WT,"(-270.0, -240.0]",0.270768515913503
WT,"(-240.0, -210.0]",0.30177384469273294
WT,"(-210.0, -180.0]",0.3064520015036999
WT,"(-180.0, -150.0]",0.3510597538587009
WT,"(-150.0, -120.0]",0.3338776992973195
WT,"(-120.0, -90.0]",0.3366499279334629
WT,"(-90.0, -60.0]",0.4136973105205793
WT,"(-60.0, -30.0]",0.4454495236931777
WT,"(-30.0, 0.0]",0.5085284494857594
WT,"(0.0, 0.02]",0.545941581556252
WT,"(0.0, 30.0]",0.41914050967406186
WT,"(0.02, 0.04]",0.5183968934113203
WT,"(0.04, 0.06]",0.5572605510388272
WT,"(0.06, 0.08]",0.5429762364157382
WT,"(0.08, 0.1]",0.5710872157426757
WT,"(0.1, 0.12]",0.5668379429121548
WT,"(0.12, 0.14]",0.5485389630059897
WT,"(0.14, 0.16]",0.5444260374626435
WT,"(0.16, 0.18]",0.5519971265123399
WT,"(0.18, 0.2]",0.5441801452505405
WT,"(0.2, 0.22]",0.5350416186576853
WT,"(0.22, 0.24]",0.5508526192793382
WT,"(0.24, 0.26]",0.529856011400418
WT,"(0.26, 0.28]",0.5489060776062242
WT,"(0.28, 0.3]",0.5341875518633885
WT,"(0.3, 0.32]",0.523832755855049
WT,"(0.32, 0.34]",0.5332083470765042
WT,"(0.34, 0.36]",0.51930282177893
WT,"(0.36, 0.38]",0.5032209842258644
WT,"(0.38, 0.4]",0.5457816852224796
WT,"(0.4, 0.42]",0.5457961879700028
WT,"(0.42, 0.44]",0.4949650609025207
WT,"(0.44, 0.46]",0.4976417041169892
WT,"(0.46, 0.48]",0.520140353821611
WT,"(0.48, 0.5]",0.504946863302923
WT,"(0.5, 0.52]",0.4914007151188058
WT,"(0.52, 0.54]",0.5365322359035024
WT,"(0.54, 0.56]",0.5313209603926801
WT,"(0.56, 0.58]",0.544839369054222
WT,"(0.58, 0.6]",0.5846629747775169
WT,"(0.6, 0.62]",0.5449290113596909
WT,"(0.62, 0.64]",0.5435528474757835
WT,"(0.64, 0.66]",0.4866298627799568
WT,"(0.66, 0.68]",0.5410176416683736
WT,"(0.68, 0.7]",0.5224342258905855
WT,"(0.7, 0.72]",0.5028386678644999
WT,"(0.72, 0.74]",0.5088138196334686
WT,"(0.74, 0.76]",0.530855261609053
WT,"(0.76, 0.78]",0.5173489427390732
WT,"(0.78, 0.8]",0.5520844694253649
WT,"(0.8, 0.82]",0.5377615144839106
WT,"(0.82, 0.84]",0.5359026144431897
WT,"(0.84, 0.86]",0.5401425682095796
WT,"(0.86, 0.88]",0.5299677982504478
WT,"(0.88, 0.9]",0.5527016260779434
WT,"(0.9, 0.92]",0.5643468235789488
WT,"(0.92, 0.94]",0.5718626423513548
WT,"(0.94, 0.96]",0.5592033524590168
WT,"(0.96, 0.98]",0.5572005412634659
WT,"(0.98, 1.0]",0.5545859162234366
WT,"(30.0, 60.0]",0.41457152394259067
WT,"(60.0, 90.0]",0.4031974305240069
WT,"(90.0, 120.0]",0.3863447763379568
WT,"(120.0, 150.0]",0.38993327401687816
WT,"(150.0, 180.0]",0.3216181504418092
WT,"(180.0, 210.0]",0.32717631659949903
WT,"(210.0, 240.0]",0.23259541085909985
WT,"(240.0, 270.0]",0.2371556232268749
WT,"(270.0, 300.0]",0.28357009912477343
WT,"(300.0, 330.0]",0.2173506678287276
WT,"(330.0, 360.0]",0.23709913469878377
WT,"(360.0, 390.0]",0.2321927294233378
WT,"(390.0, 420.0]",0.2661421908557388
WT,"(420.0, 450.0]",0.2472776395655736
WT,"(450.0, 480.0]",0.25791159561299404
WT,"(480.0, 510.0]",0.2986970476924688
WT,"(510.0, 540.0]",0.25553389014542544
WT,"(540.0, 570.0]",0.2349328112109114
WT,"(570.0, 600.0]",0.2073860277281629
WT,"(600.0, 630.0]",0.21009654190749397
WT,"(630.0, 660.0]",0.2602010789483911
WT,"(660.0, 690.0]",0.23562956337931135
WT,"(690.0, 720.0]",0.29377150569758226
WT,"(720.0, 750.0]",0.18830794081326863
WT,"(750.0, 780.0]",0.16395437030982093
WT,"(780.0, 810.0]",0.15889479785275157
WT,"(810.0, 840.0]",0.156021769981785
WT,"(840.0, 870.0]",0.2386923935781838
WT,"(870.0, 900.0]",0.20855815549019568
WT,"(900.0, 930.0]",0.19856909210592663
WT,"(930.0, 960.0]",0.1674623337482923
WT,"(960.0, 990.0]",0.16036689735948492
WT,"(990.0, 1020.0]",0.21131676897325277
WT,"(1020.0, 1050.0]",0.22022009773770448
WT,"(1050.0, 1080.0]",0.24973791900748357
WT,"(1080.0, 1110.0]",0.26374334389826415
WT,"(1110.0, 1140.0]",0.3014645864295638
WT,"(1140.0, 1170.0]",0.21922994905737692
WT,"(1170.0, 1200.0]",0.21460591713230157
WT,"(1200.0, 1230.0]",0.21510610137884562
WT,"(1230.0, 1260.0]",0.26013395651695487
WT,"(1260.0, 1290.0]",0.23226876240437166
WT,"(1290.0, 1320.0]",0.2475166311175522
WT,"(1320.0, 1350.0]",0.26270951043911
WT,"(1350.0, 1380.0]",0.2370873772677593
WT,"(1380.0, 1410.0]",0.2699560490141777
WT,"(1410.0, 1440.0]",0.18727145066685197
WT,"(1440.0, 1470.0]",0.33282639883107634
WT,"(1470.0, 1500.0]",0.2872268462316658
WT,"(1500.0, 1530.0]",0.16399809238940008
WT,"(1530.0, 1560.0]",0.165090705682179
WT,"(1560.0, 1590.0]",0.2524999333178366
WT,"(1590.0, 1620.0]",0.2907782601994535
WT,"(1620.0, 1650.0]",0.2058450851803278
WT,"(1650.0, 1680.0]",0.22646408089461328
WT,"(1680.0, 1710.0]",0.257993651785714
WT,"(1710.0, 1740.0]",0.3072617504296213
WT,"(1740.0, 1770.0]",0.41340361519906305
WT,"(1770.0, 1800.0]",0.2433822553830713
WT,"(1800.0, 1830.0]",0.29994587584445287
WT,"(1830.0, 1860.0]",0.2616779167580549
WT,"(1860.0, 1890.0]",0.2545995981306188
WT,"(1890.0, 1920.0]",0.2610049645901633
WT,"(1920.0, 1950.0]",0.2899707662967629
WT,"(1950.0, 1980.0]",0.1581967768524592
WT,"(1980.0, 2010.0]",0.14367291574190855
WT,"(2010.0, 2040.0]",0.18972847299672105
WT,"(2040.0, 2070.0]",0.19401301585740274
WT,"(2070.0, 2100.0]",0.23731250911803273
WT,"(2100.0, 2130.0]",0.2992455464614152
WT,"(2130.0, 2160.0]",0.23606243285901632
WT,"(2160.0, 2190.0]",0.27899287031967207
WT,"(2190.0, 2220.0]",0.27643242201967244
WT,"(2220.0, 2250.0]",0.41555281434881614
WT,"(2250.0, 2280.0]",0.3974010582543198
WT,"(2280.0, 2310.0]",0.41930038296955524
WT,"(2310.0, 2340.0]",0.4725682881243966
WT,"(2340.0, 2370.0]",0.335998484378013
WT,"(2370.0, 2400.0]",0.4137775701480694
WT,"(2400.0, 2430.0]",0.31306267345433253
WT,"(2430.0, 2460.0]",0.41221399849516577
WT,"(2460.0, 2490.0]",0.26566937647540967
WT,"(2490.0, 2520.0]",0.32661943057155496
WT,"(2520.0, 2550.0]",0.2629122090809738
WT,"(2550.0, 2580.0]",0.3816378665442618
WT,"(2580.0, 2610.0]",0.3537740682049184
WT,"(2610.0, 2640.0]",0.39857670932497513
WT,"(2640.0, 2670.0]",0.34130109350567484
WT,"(2670.0, 2700.0]",0.303378180876025
WT,"(2700.0, 2730.0]",0.2910410991764245
WT,"(2730.0, 2760.0]",0.43767547075409824
WT,"(2760.0, 2790.0]",0.4222857710638291
WT,"(2790.0, 2820.0]",0.42722502617103897
WT,"(2820.0, 2850.0]",0.3786868597486339
WT,"(2850.0, 2880.0]",0.4706864774473059
WT,"(2880.0, 2910.0]",0.39725628481018094
WT,"(2910.0, 2940.0]",0.46418276083606513
WT,"(2940.0, 2970.0]",0.45329528240266354
WT,"(2970.0, 3000.0]",0.46171250606557435
