status,distance_bin,beta
R882,"(1170.0, 1200.0]",0.19472123593304072
R882,"(1200.0, 1230.0]",0.1840470681968975
R882,"(1230.0, 1260.0]",0.1776840314002637
R882,"(1260.0, 1290.0]",0.2041104458296639
R882,"(1290.0, 1320.0]",0.20368817023286911
R882,"(1320.0, 1350.0]",0.2112630300633746
R882,"(1350.0, 1380.0]",0.23295553902802563
R882,"(1380.0, 1410.0]",0.21930982668346777
R882,"(1410.0, 1440.0]",0.2290095715710228
R882,"(1440.0, 1470.0]",0.22147506001571948
R882,"(1470.0, 1500.0]",0.2339880787835618
R882,"(1500.0, 1530.0]",0.22894232927283698
R882,"(1530.0, 1560.0]",0.22096949755161363
R882,"(1560.0, 1590.0]",0.26836238370074195
R882,"(1590.0, 1620.0]",0.2591321265803847
R882,"(1620.0, 1650.0]",0.26786061138078887
R882,"(1650.0, 1680.0]",0.289060009458332
R882,"(1680.0, 1710.0]",0.3356999666688714
R882,"(1710.0, 1740.0]",0.31788847155413935
R882,"(1740.0, 1770.0]",0.316545291588409
R882,"(1770.0, 1800.0]",0.3026804620268312
R882,"(1800.0, 1830.0]",0.29606252105536396
R882,"(1830.0, 1860.0]",0.25334717359886333
R882,"(1860.0, 1890.0]",0.27692063009228984
R882,"(1890.0, 1920.0]",0.3164664496908602
R882,"(1920.0, 1950.0]",0.34184364178291937
R882,"(1950.0, 1980.0]",0.3586946632062779
R882,"(1980.0, 2010.0]",0.3393599611790385
R882,"(2010.0, 2040.0]",0.3462545423731881
R882,"(2040.0, 2070.0]",0.3224025171514656
R882,"(2070.0, 2100.0]",0.29485097627674584
R882,"(2100.0, 2130.0]",0.3322889923397747
R882,"(2130.0, 2160.0]",0.36238735208419437
R882,"(2160.0, 2190.0]",0.3818486242020694
R882,"(2190.0, 2220.0]",0.3460899958475818
R882,"(2220.0, 2250.0]",0.3366459605222602
R882,"(2250.0, 2280.0]",0.3460525679985626
R882,"(2280.0, 2310.0]",0.39472363143179057
R882,"(2310.0, 2340.0]",0.41338929528480967
R882,"(2340.0, 2370.0]",0.4350949303422243
R882,"(2370.0, 2400.0]",0.43295336109887983
R882,"(2400.0, 2430.0]",0.38157783947183105
R882,"(2430.0, 2460.0]",0.40671091379476654
R882,"(2460.0, 2490.0]",0.3992105326065891
R882,"(2490.0, 2520.0]",0.44526114013853174
R882,"(2520.0, 2550.0]",0.3568216680476653
R882,"(2550.0, 2580.0]",0.45821143130396874
R882,"(2580.0, 2610.0]",0.4599637612393454
R882,"(2610.0, 2640.0]",0.4081375346439174
R882,"(2640.0, 2670.0]",0.46785582662867625
R882,"(2670.0, 2700.0]",0.4279078193553589
R882,"(2700.0, 2730.0]",0.4094426760049354
R882,"(2730.0, 2760.0]",0.43737776671085793
R882,"(2760.0, 2790.0]",0.4477577006004209
R882,"(2790.0, 2820.0]",0.4250430512186521
R882,"(2820.0, 2850.0]",0.4318409422070848
R882,"(2850.0, 2880.0]",0.4211694039932753
R882,"(2880.0, 2910.0]",0.46515617407640936
R882,"(2910.0, 2940.0]",0.4848910556796889
R882,"(2940.0, 2970.0]",0.45419986801423906
R882,"(2970.0, 3000.0]",0.47467800587274805
WT,"(0.0, 30.0]",0.2511768128657453
WT,"(30.0, 60.0]",0.2328472368633166
WT,"(60.0, 90.0]",0.21977636003403336
WT,"(90.0, 120.0]",0.2136561026613642
WT,"(120.0, 150.0]",0.21746127144864327
WT,"(150.0, 180.0]",0.20497854973198593
WT,"(180.0, 210.0]",0.18705023255297115
WT,"(210.0, 240.0]",0.16766662190648554
WT,"(240.0, 270.0]",0.16514824365859837
WT,"(270.0, 300.0]",0.14852766891883915
WT,"(300.0, 330.0]",0.14745161490851771
WT,"(330.0, 360.0]",0.1591348027132188
WT,"(360.0, 390.0]",0.14415399426713174
WT,"(390.0, 420.0]",0.1566648710429794
WT,"(420.0, 450.0]",0.1428849749368059
WT,"(450.0, 480.0]",0.1581545304283653
WT,"(480.0, 510.0]",0.15067620156891784
WT,"(510.0, 540.0]",0.17109250521868727
WT,"(540.0, 570.0]",0.15266774619144002
WT,"(570.0, 600.0]",0.1571689560780875
WT,"(600.0, 630.0]",0.135481553005067
WT,"(630.0, 660.0]",0.15764356048130493
WT,"(660.0, 690.0]",0.16284837365440102
WT,"(690.0, 720.0]",0.1688245421852166
WT,"(720.0, 750.0]",0.1413145695389966
WT,"(750.0, 780.0]",0.15399934185208278
WT,"(780.0, 810.0]",0.1423636844750356
WT,"(810.0, 840.0]",0.16532448222013071
WT,"(840.0, 870.0]",0.16687749491207518
WT,"(870.0, 900.0]",0.15581664379076451
WT,"(900.0, 930.0]",0.1586492877624872
WT,"(930.0, 960.0]",0.1803894034779105
WT,"(960.0, 990.0]",0.19584797040019045
WT,"(990.0, 1020.0]",0.19715664152659726
WT,"(1020.0, 1050.0]",0.19236913842618156
WT,"(1050.0, 1080.0]",0.20806120662161773
WT,"(1080.0, 1110.0]",0.1757247964957731
WT,"(1110.0, 1140.0]",0.18213228445737278
WT,"(1140.0, 1170.0]",0.18697645650135136
WT,"(1170.0, 1200.0]",0.20468951295300508
WT,"(1200.0, 1230.0]",0.19408747310449861
WT,"(1230.0, 1260.0]",0.1869678361400038
WT,"(1260.0, 1290.0]",0.21321287301401495
WT,"(1290.0, 1320.0]",0.21436599122310138
WT,"(1320.0, 1350.0]",0.22387537814093142
WT,"(1350.0, 1380.0]",0.245188328462554
WT,"(1380.0, 1410.0]",0.2283604788677577
WT,"(1410.0, 1440.0]",0.23845426746758683
WT,"(1440.0, 1470.0]",0.23326990672759454
WT,"(1470.0, 1500.0]",0.2478983819458881
WT,"(1500.0, 1530.0]",0.24070560885935463
WT,"(1530.0, 1560.0]",0.23205238548154297
WT,"(1560.0, 1590.0]",0.2828073983710371
WT,"(1590.0, 1620.0]",0.273599300680429
WT,"(1620.0, 1650.0]",0.27820609792931017
WT,"(1650.0, 1680.0]",0.3012019432877976
WT,"(1680.0, 1710.0]",0.3484823709379247
WT,"(1710.0, 1740.0]",0.32995516059405605
WT,"(1740.0, 1770.0]",0.32832131838284634
WT,"(1770.0, 1800.0]",0.3148103177845679
WT,"(1800.0, 1830.0]",0.30608479554512474
WT,"(1830.0, 1860.0]",0.265472466787184
WT,"(1860.0, 1890.0]",0.2909749738651761
WT,"(1890.0, 1920.0]",0.32674054996580226
WT,"(1920.0, 1950.0]",0.3537265755387488
WT,"(1950.0, 1980.0]",0.37118134718812273
WT,"(1980.0, 2010.0]",0.35229408396234624
WT,"(2010.0, 2040.0]",0.36041907841292586
WT,"(2040.0, 2070.0]",0.3372900389116499
WT,"(2070.0, 2100.0]",0.3078960270886874
WT,"(2100.0, 2130.0]",0.35008866514997694
WT,"(2130.0, 2160.0]",0.37180979369191136
WT,"(2160.0, 2190.0]",0.39141169964999106
WT,"(2190.0, 2220.0]",0.3574840132771421
WT,"(2220.0, 2250.0]",0.34860833761022497
WT,"(2250.0, 2280.0]",0.3565864809576038
WT,"(2280.0, 2310.0]",0.4022384474002995
WT,"(2310.0, 2340.0]",0.42417358487237905
WT,"(2340.0, 2370.0]",0.4470133204273231
WT,"(2370.0, 2400.0]",0.4451010761448482
WT,"(2400.0, 2430.0]",0.39265833015654544
WT,"(2430.0, 2460.0]",0.4143706482161414
WT,"(2460.0, 2490.0]",0.4084248455907172
WT,"(2490.0, 2520.0]",0.4572569711961284
WT,"(2520.0, 2550.0]",0.3670678168450926
WT,"(2550.0, 2580.0]",0.4725101565222153
WT,"(2580.0, 2610.0]",0.47287399593470725
WT,"(2610.0, 2640.0]",0.42040775811451214
WT,"(2640.0, 2670.0]",0.4777029871147553
WT,"(2670.0, 2700.0]",0.4381242945606572
WT,"(2700.0, 2730.0]",0.4231948669253661
WT,"(2730.0, 2760.0]",0.45248768119721916
WT,"(2760.0, 2790.0]",0.4642769234578183
WT,"(2790.0, 2820.0]",0.44011726128629525
WT,"(2820.0, 2850.0]",0.4472567835283887
WT,"(2850.0, 2880.0]",0.43143255966538857
WT,"(2880.0, 2910.0]",0.4763916055110202
WT,"(2910.0, 2940.0]",0.492567006185451
WT,"(2940.0, 2970.0]",0.4655587608565074
WT,"(2970.0, 3000.0]",0.4874473202427049
